TradeQ,Size,BuildYear,Distance,Reform,Price
1,65,2007,7,0,90
1,65,2007,7,0,84
4,20,2004,4,1,31
4,20,2004,4,1,31
4,25,2014,4,0,30
4,55,2001,3,0,79
4,20,2014,4,0,25
4,35,2010,6,1,50
3,80,2001,3,1,140
3,50,2006,4,0,70
3,60,2001,3,1,95
3,25,1979,3,1,25
3,25,2002,3,0,26
3,55,2003,6,1,79
3,15,2003,4,1,23
2,90,2006,4,0,150
2,40,1997,1,0,44
2,40,1980,3,0,34
1,20,2004,4,0,24
1,25,1980,3,1,16
1,55,2006,4,1,77
1,30,1979,3,0,18
1,75,2006,4,0,120
4,40,1982,9,1,40
4,20,2003,8,0,24
4,65,2014,11,1,80
3,45,2014,10,0,55
2,65,2014,10,0,74
4,80,2015,11,0,120
4,20,2004,11,0,26
4,55,1979,11,1,40
4,25,2010,9,0,36
4,25,2010,9,0,20
4,65,2000,12,1,54
4,15,1980,7,1,16
4,25,2016,11,0,35
4,20,2002,9,0,24
4,70,2015,11,0,100
4,80,2005,10,0,69
4,55,1998,8,0,45
4,20,2005,9,0,27
4,25,2017,12,1,38
4,65,2014,6,0,90
4,15,1976,5,0,11
4,85,2006,8,0,110
4,25,1977,9,0,14
4,85,2006,8,0,100
4,95,2006,8,0,120
4,60,2006,14,0,75
4,40,1978,5,1,40
4,90,2006,14,0,100
3,55,2015,10,0,86
3,60,2000,12,0,47
3,40,1982,10,0,36
3,40,1982,10,0,28
3,25,2018,11,0,35
3,60,2005,10,0,60
3,20,2001,8,0,22
3,75,2015,10,0,110
3,20,2005,9,0,26
3,50,2006,8,0,72
3,50,2000,12,0,46
3,55,2014,10,0,69
3,65,1981,9,1,58
2,20,2014,9,0,27
2,85,2007,8,0,110
2,45,1983,11,1,45
2,70,2015,10,0,100
2,60,2015,10,0,84
2,75,1982,10,0,52
2,85,2006,8,0,100
2,95,2006,14,1,120
2,55,2015,10,0,85
2,35,1982,10,0,33
2,80,2006,14,0,98
2,20,2004,9,0,24
2,60,2015,11,0,93
1,80,2015,11,0,120
1,80,2006,14,0,87
1,65,2000.5101766642038,10,0,88
1,50,2006,14,0,60
1,15,1980,10,0,12
1,20,2002,9,0,26
1,20,2004,9,0,21
1,55,1979,11,0,35
1,20,2002,9,1,26
1,20,1980,10,1,14
1,70,2014,6,0,96
1,75,2006,14,0,81
1,70,2016,10,0,96
1,25,2014,9,0,33
1,25,2014,9,0,32
1,65,2014,6,0,84
1,25,2014,9,0,31
1,25,2014,9,0,31
1,75,2015,10,1,99
1,30,1980,10,1,24
1,25,1977,9,1,16
1,20,2002,9,0,24
1,25,1977,9,1,22
1,50,1982,10,1,46
1,85,2005,10,0,90
1,65,2006,14,0,73
1,30,1998,8,1,35
1,70,2015,11,0,100
3,25,2007,10,0,32
3,25,2007,10,0,33
2,25,2007,10,0,35
3,20,2004,6,0,26
3,20,2003,8,1,26
3,20,2003,7,0,24
2,20,2002,11,0,23
1,70,2001,9,1,75
1,20,2005,9,0,26
1,20,2005,9,0,25
2,45,1979,4,1,55
4,20,2000.5101766642038,4,0,31
3,40,1983,2,0,38
3,20,2006,2,1,29
3,15,1979,0,1,15
2,25,2014,2,0,33
2,20,2002,4,0,26
2,20,2002,2,0,17
1,50,2006,2,0,60
1,30,1999,4,1,39
1,50,1998,3,0,57
4,55,2015,10,0,110
4,70,2015,10,0,120
3,55,2018,5,0,130
3,55,2015,10,0,100
3,65,2015,10,0,120
1,55,2002,5,0,58
1,65,2015,10,0,130
1,65,2015,10,1,150
4,70,2000,4,1,130
4,35,1982,8,0,28
4,55,1998,2,0,52
4,60,2005,1,1,58
4,55,2001,8,0,53
4,50,1999,6,1,76
4,85,2005,2,0,150
4,40,2012,14,1,57
3,75,2000,4,1,130
3,70,2005,2,0,140
3,25,2005,1,0,45
3,55,2005,1,0,100
3,80,2000,5,0,120
3,45,2005,1,0,78
2,35,1982,8,1,32
2,55,2017,11,0,95
2,65,2001,4,0,110
2,20,1992,8,0,18
2,40,2003,3,0,55
2,70,2005,2,0,130
2,95,2001,4,1,150
2,100,1997,7,0,190
2,35,1982,8,0,27
2,75,1983,8,1,100
2,50,1998,4,1,65
2,70,1983,8,1,70
2,40,2017,11,0,72
1,50,1983,8,1,60
1,40,2012,14,0,44
1,25,1970,5,1,24
1,20,2003,8,0,30
1,55,2004,10,0,63
1,50,1996,8,0,52
1,20,2005,4,0,27
1,55,2000,4,1,66
3,50,2008,10,0,67
1,60,2008,10,1,95
1,65,2008,10,1,94
1,60,2008,10,0,80
3,50,1977,3,0,52
3,100,2000,1,0,140
3,105,1980,3,0,110
1,75,2000,1,0,75
1,65,1998,4,0,84
1,95,2004,2,0,190
1,65,1977,3,0,65
4,60,2000.5101766642038,5,1,99
4,55,2013,1,1,110
4,75,2014,4,0,120
4,20,2012,4,1,24
3,20,2014,2,0,33
3,100,2014,4,0,160
2,20,2012,4,0,27
2,55,2014,4,0,100
1,45,2014,4,0,72
1,25,1976,3,1,27
3,50,2019,5,0,79
3,25,2012,3,0,36
3,25,1977,4,1,22
2,25,2014,6,0,27
2,20,2006,2,0,29
2,25,2014,6,0,33
1,20,1977,4,1,21
1,20,1977,4,1,15
1,20,2014,6,0,33
1,20,2014,6,0,27
4,20,2003,5,0,26
3,55,2012,7,0,85
3,20,2014,3,0,35
2,65,2011,5,0,85
2,40,2012,10,1,67
2,30,1999,11,1,40
2,25,1999,11,1,35
1,25,2014,3,0,36
1,35,2012,6,0,54
3,85,2006,4,0,94
1,45,2006,4,0,85
1,60,2001,3,0,73
4,55,2014,7,0,99
2,65,1980,5,0,76
2,25,2017,8,0,37
2,50,2004,7,0,71
1,40,1998,9,0,54
1,95,2003,11,1,170
1,35,2014,6,0,59
4,25,2016,6,0,42
3,45,2004,1,0,63
3,20,2016,6,0,36
3,120,2007,5,0,260
3,35,2001,7,0,50
3,60,2004,1,1,82
2,95,1972,7,0,89
2,35,1999,5,0,42
2,20,2002,6,0,23
1,85,2004,6,0,150
1,85,2004,1,0,130
1,50,2001,9,1,59
1,65,2004,6,0,110
4,20,2003,1,0,27
4,30,2003,1,0,40
3,20,2003,1,0,28
3,20,2003,2,0,24
3,50,1971,4,0,68
3,20,2003,2,0,25
3,20,1973,4,0,10
3,20,1973,4,0,10
3,20,2003,2,1,26
2,55,1971,4,0,64
2,55,1989,11,0,48
2,20,2003,2,0,27
1,35,2002,3,0,36
4,80,2000,6,0,130
4,45,2005,7,0,75
4,20,2004,7,0,22
3,20,2004,7,0,25
3,45,1978,4,1,41
3,75,2003,4,1,120
3,85,2001,6,1,93
3,35,2010,6,1,51
3,70,2005,7,0,97
1,35,2010,5,0,44
1,45,2003,4,0,55
1,75,2005,7,0,120
1,75,2014,4,0,150
4,25,1979,1,1,27
4,30,2003,5,0,41
4,100,2008,4,0,190
3,25,2013,4,0,32
3,25,2003,5,1,42
3,45,2008,4,0,92
3,85,2008,4,0,180
3,120,2006,5,0,250
3,80,2006,5,0,100
2,50,2012,3,0,74
2,95,2008,4,0,230
2,60,2008,4,1,140
2,30,2004,3,0,33
2,50,2014,2,0,110
4,55,1997,7,1,74
2,20,1976,8,0,14
1,20,1976,8,0,15
4,100,2000,10,0,490
4,40,2014,6,0,88
4,55,1996,11,1,88
3,110,2000.5101766642038,8,0,190
3,75,2014,6,1,190
3,40,1999,9,0,47
3,35,2012,10,0,60
2,120,2014,6,0,240
2,20,2000.5101766642038,10,0,53
2,75,2014,6,0,150
2,45,2004,8,0,70
2,55,1996,11,0,60
1,75,2000,9,0,100
1,50,2005,13,0,59
4,20,2003,8,1,35
4,40,2003,4,0,46
4,50,1999,11,0,64
4,40,2003,4,1,59
3,20,2003,11,1,33
1,50,1999,11,0,58
4,45,1988,7,0,35
4,45,2012,5,0,74
3,25,2013,6,0,37
3,20,2012,5,0,32
3,20,2012,5,0,33
1,55,2019,8,0,100
4,25,2015,3,0,34
3,30,2004,7,1,42
3,70,1998,5,0,59
3,25,2015,3,0,33
3,70,2019,6,0,150
2,20,2006,3,0,31
2,30,2019,6,0,54
2,20,2014,5,0,31
2,20,2014,5,0,32
2,20,2014,5,0,33
2,20,2014,5,0,33
1,20,2004,7,0,27
1,55,2019,6,0,120
1,20,2002,6,0,27
4,20,2005,3,1,30
4,50,2013,1,0,79
3,25,2015,1,0,38
3,20,2005,3,0,30
3,25,2005,3,0,35
3,30,2018,1,0,60
3,20,1998,4,0,26
2,55,2018,1,0,81
1,15,2003,1,0,26
4,20,2000,3,0,29
4,30,2000,3,0,43
1,20,2000,2,1,27
1,20,2000,2,0,27
4,110,2002,3,0,190
4,40,2002,3,0,73
3,75,2002,3,1,140
3,65,2002,3,1,130
3,40,2002,3,0,70
2,65,2002,3,1,120
2,65,2002,3,1,130
2,90,2002,3,0,100
2,90,2002,3,0,130
2,90,2002,3,1,180
1,40,2002,3,0,62
1,15,1978,8,0,13
4,75,2014,6,0,160
4,20,1999,6,0,25
2,25,2014,6,0,37
2,55,2021,7,0,120
2,45,2000.5101766642038,6,1,53
1,65,1966,7,1,77
1,95,2014,6,0,210
1,75,2014,6,0,160
4,85,2010,3,1,190
4,55,2009,4,1,130
4,60,2009,4,1,140
2,105,1991,4,0,130
2,65,2010,3,0,150
2,60,2010,3,0,140
2,80,2009,4,1,160
1,80,2010,3,0,170
1,55,2009,3,0,150
1,55,2009,4,1,150
1,45,1970,7,1,45
1,45,2009,4,0,83
4,70,1998,7,1,100
4,15,2000,5,0,23
4,35,2005,4,0,45
4,20,2001,4,0,24
3,70,1972,6,0,75
3,40,2017,5,0,72
3,20,2001,5,0,21
3,70,1972,6,0,74
3,35,1998,4,0,42
3,15,2002,6,0,23
3,20,2001,5,0,24
3,25,2011,6,0,33
3,35,1997,9,0,12
2,40,2005,6,0,98
2,55,1978,8,0,52
1,50,2005,6,0,74
1,25,2004,8,0,37
1,15,2000,5,1,24
1,55,2001,6,0,68
1,25,2011,6,0,33
4,25,2015,6,0,36
3,75,1998,4,0,110
1,55,2006,9,0,80
1,25,1985,2,0,22
1,75,1998,4,0,80
4,60,1979,9,0,46
3,20,2002,9,0,22
2,55,1998,12,0,59
2,20,2002,9,0,27
4,20,2003,10,0,26
4,45,2021,8,0,87
3,20,2003,10,0,26
3,20,2003,10,1,22
3,25,2016,11,0,36
3,30,1980,1,0,31
3,15,1980,1,0,18
2,15,1980,1,0,16
1,15,1980,1,0,17
1,80,2018,3,0,240
1,15,1980,1,0,14
1,15,1980,1,0,14
1,15,1980,1,0,17
4,60,2021,12,0,150
4,35,2013,10,1,59
4,110,2021,12,0,230
4,120,2006,10,0,260
3,40,2003,11,1,54
3,110,2021,12,0,270
3,15,1985,9,0,19
3,70,1982,10,1,86
3,60,2021,12,0,120
3,40,1975,7,0,40
2,25,2013,12,0,34
2,30,1975,6,1,43
2,55,2002,11,0,79
2,65,1972,6,0,29
2,55,1982,10,0,97
2,70,1982,10,0,97
2,80,2016,4,0,280
1,75,2006,12,1,150
1,55,2002,10,0,73
1,45,2013,5,0,65
4,70,2013,4,0,110
4,30,1998,5,0,53
2,95,2004,4,0,170
2,30,1978,1,1,26
4,65,2019,1,1,170
4,110,2002,7,1,300
4,95,2002,3,0,150
3,95,2002,7,1,210
2,15,1980,0,0,22
2,65,2012,7,0,100
2,50,2012,11,0,82
2,55,2019,1,0,120
1,25,2012,13,0,40
4,30,2020,5,0,70
4,60,2008,5,1,99
3,20,2003,7,0,27
3,85,2000.5101766642038,8,0,160
3,35,2000.5101766642038,7,0,67
3,15,1996,6,0,24
3,55,2006,11,0,100
3,55,2000.5101766642038,5,0,120
2,55,2000.5101766642038,5,0,100
2,20,2004,5,0,24
2,40,2015,6,0,70
1,50,1999,3,0,45
1,45,2008,5,0,65
4,20,2002,4,0,27
4,20,2002,10,0,29
3,20,2002,10,0,29
2,50,2018,5,0,90
2,25,2002,10,0,34
1,20,2002,4,0,29
1,20,2005,6,0,27
2,110,2013,3,0,250
2,55,1979,9,1,65
2,80,2013,3,0,190
1,85,1998,10,0,150
1,60,2014,5,0,120
1,70,2006,0,0,96
1,65,1996,11,0,90
1,55,1979,9,1,63
1,75,2013,3,0,160
4,30,2005,4,1,40
3,30,2005,4,0,41
1,75,2005,4,1,120
4,60,2016,10,0,120
2,90,2002,8,0,240
1,115,2000.5101766642038,4,0,330
1,75,2001,5,0,160
1,95,2008,8,0,180
3,75,1967,2,1,48
3,90,2003,6,0,220
2,75,1967,2,1,83
3,115,2008,8,0,310
2,115,2008,8,0,310
2,25,1998,4,1,28
2,25,1998,3,1,46
1,55,1999,2,1,73
1,35,2006,2,0,48
4,25,1973,5,1,18
4,15,1973,2,0,15
3,40,2013,2,1,70
3,45,2011,3,0,120
3,35,1998,7,1,55
3,25,1980,1,0,21
3,35,1968,2,1,39
3,80,2011,3,1,180
3,45,1998,7,1,64
2,40,2006,4,0,85
2,10,1973,2,0,9.5
2,15,1973,5,1,15
2,15,1973,5,0,13
2,55,2013,6,0,74
2,65,1968,2,0,47
1,80,2011,3,0,180
1,30,1999,5,0,20
1,95,2011,3,1,210
1,30,1982,4,0,31
3,45,2012,3,0,100
2,80,2019,3,1,210
2,70,2012,3,0,200
2,20,2005,4,0,36
1,20,2001,3,1,33
1,20,2005,1,0,30
1,25,2005,1,0,32
1,20,2005,1,0,28
4,20,2010,4,0,30
4,20,2010,4,0,27
2,25,2012,4,0,34
4,70,2014,3,0,110
1,80,2001,4,0,110
4,40,2018,4,0,55
2,40,2000.5101766642038,3,1,36
2,80,2003,3,1,100
4,20,2003,3,0,23
1,55,2012,8,0,60
1,125,2002,6,0,170
4,15,1999,3,0,20
3,70,2012,7,0,80
3,70,2012,2,0,100
2,60,2000,10,0,75
4,25,2007,5,1,23
4,50,2011,4,0,74
2,50,2009,5,0,65
1,65,2008,3,0,88
3,70,2000.5101766642038,7,0,120
3,65,2007,5,1,86
3,125,2007,5,0,240
1,80,2007,5,0,120
3,30,2015,5,0,40
3,30,2003,5,0,35
3,30,2015,5,0,39
2,25,2015,6,0,34
2,55,2020,4,0,90
1,25,2013,7,0,33
1,20,2000,6,0,23
1,25,2015,6,0,27
2,40,2003,8,1,50
4,20,1984,5,1,15
4,20,1985,6,0,13
4,55,2013,4,0,69
4,40,1984,4,0,39
4,65,2015,7,0,92
3,45,2013,5,1,56
3,15,1985,6,1,11
3,20,2005,3,0,26
2,20,2005,4,0,25
2,25,1984,5,1,25
2,50,1990,3,0,27
2,25,1990,3,0,14
2,40,2013,4,0,55
1,15,2006,5,0,17
1,30,2004,7,0,37
1,80,1993,5,1,85
1,55,2013,4,0,65
4,50,2015,7,0,62
4,15,2003,1,0,21
1,60,1992,2,1,53
4,20,2003,2,0,14
3,25,2013,3,0,36
3,20,2003,2,0,26
2,25,2015,6,0,20
4,15,1984,7,0,12
3,15,2004,10,0,21
3,30,2009,6,0,32
2,35,2003,4,0,34
4,70,2014,8,0,100
2,55,2014,8,0,81
2,40,2014,8,0,66
2,50,1981,5,1,47
1,40,2000.5101766642038,8,1,60
1,50,1981,5,1,47
3,40,1978,1,0,18
2,40,2018,3,0,60
2,55,2018,3,0,77
1,70,2018,2,0,95
1,50,2008,5,0,61
4,25,2014,1,0,37
4,20,2005,7,0,20
3,45,1979,6,0,42
3,55,2002,1,0,50
2,65,1979,6,1,75
2,45,1978,1,0,28
2,35,1984,5,0,20
2,20,2006,4,0,27
2,25,2014,1,0,31
2,25,2013,1,0,31
1,20,2006,4,1,25
1,25,1979,2,1,20
1,20,2004,1,0,22
1,40,1984,3,0,31
3,25,2011,3,0,27
1,25,2011,3,0,23
3,40,2012,2,1,80
4,15,1980,7,0,3.5
3,15,1981,11,0,8.6
2,15,1981,11,1,12
1,15,1983,5,0,12
1,15,1981,4,0,9.8
4,65,1999,2,1,66
4,20,2006,5,0,23
2,55,1995,6,0,38
2,20,2009,2,0,25
4,20,2003,4,0,21
4,20,2003,4,0,21
4,45,1981,7,0,20
3,55,1978,1,1,54
3,50,1978,1,0,32
3,20,2009,2,0,24
3,20,2003,4,0,19
3,85,1997,2,1,64
3,55,1978,1,1,54
3,55,1978,1,0,35
2,50,1994,2,0,39
1,55,1978,1,0,30
1,35,1994,2,0,25
4,15,1991,1,0,12
3,30,1972,3,0,13
2,30,1972,3,0,9.4
2,30,1972,3,0,7.8
1,40,1972,2,0,21
1,30,1972,3,0,8.5
3,20,2006,5,0,22
3,20,2006,5,1,22
4,40,2014,0,0,46
3,20,1985,2,1,14
2,30,2000.5101766642038,5,0,36
2,20,1985,2,0,10
4,15,1997,5,0,19
4,25,2018,7,0,38
4,50,2012,3,0,60
4,15,2008,5,0,24
4,50,2008,4,0,55
4,20,2008,7,0,23
4,25,2013,7,0,25
3,25,2008,4,0,29
3,15,1997,5,0,20
3,25,2013,3,0,33
3,25,2013,8,0,32
3,50,1973,8,1,43
3,15,1986,10,1,16
3,55,2008,4,0,58
3,40,2004,3,0,41
2,30,1986,10,1,26
2,20,2004,7,0,22
2,40,2012,7,0,51
2,20,2007,5,0,24
2,25,2013,3,0,33
2,20,2008,7,1,26
2,80,1987,9,1,63
2,25,1986,10,0,18
2,20,2008,5,0,25
2,15,1997,5,0,17
1,20,2007,6,0,25
1,20,2008,8,0,26
1,25,1978,4,1,20
1,15,1997,5,1,21
1,40,2013,8,0,47
1,40,2013,3,0,47
1,45,1978,8,0,32
1,25,2013,3,0,32
3,35,2015,6,0,44
4,30,2014,6,0,43
4,80,2012,6,0,100
3,25,2013,8,0,37
3,45,2014,6,0,50
3,30,2014,6,0,37
2,25,2013,8,0,32
2,20,2002,7,0,24
2,55,2012,6,0,72
1,25,2002,7,0,26
1,45,1971,10,0,26
1,55,2005,7,0,60
1,25,2013,8,0,29
1,25,2013,8,0,29
4,20,1997,6,0,19
4,55,1972,10,0,24
4,45,1972,10,1,35
4,45,2000,6,0,53
4,60,1971,6,1,38
4,50,1972,10,0,38
4,25,2004,7,1,25
3,20,2004,6,0,23
3,25,2020,5,0,37
3,55,1978,6,1,49
2,20,2020,3,0,38
2,20,2004,6,0,24
2,25,2020,3,0,38
2,25,2020,3,0,38
1,50,1972,10,1,43
1,55,1978,5,0,36
1,25,2020,5,0,38
2,55,2002,2,0,70
1,65,2000,2,0,55
4,30,2010,3,0,38
4,40,2010,3,0,48
2,30,2010,3,0,36
1,30,2010,3,0,44
1,20,2002,5,0,26
3,35,2016,4,0,47
1,25,2002,2,0,32
3,65,2007,7,0,67
4,20,2010,5,1,26
4,15,2001,6,0,22
4,25,2013,3,0,24
4,15,1991,4,0,12
4,15,1994,4,0,16
3,110,1997,9,1,120
3,15,1999,3,0,20
3,40,1984,2,1,36
2,25,2015,3,0,25
2,20,2005,1,0,23
1,25,2015,3,0,25
1,15,2003,7,1,18
1,20,2007,1,0,21
1,50,1984,2,0,30
4,20,1998,10,0,18
4,65,2001,7,1,75
3,45,1969,5,0,26
3,45,1969,5,1,38
2,55,2014,7,0,70
2,40,1969,5,0,20
1,65,2001,7,1,66
1,45,1974,4,0,15
1,15,1983,5,0,11
1,45,1969,5,1,34
4,65,2019,10,0,88
4,35,2017,4,0,52
4,80,2007,7,0,110
3,25,2021,10,0,30
2,85,2007,7,0,120
2,50,2021,10,0,65
2,55,2021,10,0,74
2,65,2001,6,1,93
1,85,2007,7,0,96
1,30,2017,8,0,36
1,35,2017,4,0,47
1,20,2001,6,0,25
1,55,2021,10,0,72
2,30,1978,3,1,31
2,30,1978,3,1,33
1,45,1985,4,1,56
4,60,2004,5,0,92
4,25,2015,6,0,33
3,55,1980,10,1,57
3,50,1979,10,0,25
3,55,1980,10,0,48
3,65,2005,11,0,80
2,55,1980,10,1,53
2,55,2005,11,0,79
1,55,2003,6,0,63
4,30,2004,10,1,35
4,75,2017,1,0,180
4,25,2011,6,0,31
4,20,2004,3,0,25
4,40,1984,3,1,44
4,25,1984,5,0,21
3,35,1978,3,0,21
3,25,2014,6,0,36
3,10,1991,7,0,6.5
3,25,2004,3,0,28
2,20,1984,5,1,20
2,25,2011,6,0,31
2,30,1982,3,1,19
1,25,1985,3,0,24
1,25,1985,3,1,24
1,35,2002,3,0,42
1,20,1986,4,0,10
1,40,2004,5,0,49
1,20,1984,5,1,24
1,25,1982,3,0,18
4,35,1970,5,0,10
4,20,1984,5,0,14
4,35,1970,5,1,30
4,50,1970,5,0,33
3,20,1982,3,0,16
3,20,2003,6,0,31
3,40,2001,5,0,45
2,30,1976,4,0,18
2,90,2002,5,1,84
2,20,1976,3,0,14
2,20,1976,3,0,13
2,35,2002,6,0,47
2,25,2016,5,0,35
2,25,2016,7,0,35
2,25,2016,5,0,35
2,35,2002,6,0,35
4,25,2014,2,0,33
4,20,2010,2,1,30
4,20,1991,6,0,18
4,55,1969,4,1,42
4,60,2004,2,0,63
4,55,2004,1,1,71
3,35,2004,1,1,38
3,25,2017,6,0,28
3,35,1999,3,0,37
3,20,2010,2,0,32
3,45,2012,3,0,54
3,25,2014,2,0,32
3,15,1983,4,0,18
3,80,1999,2,0,75
3,70,2000,3,0,65
2,50,1999,3,0,48
2,35,1999,3,1,40
2,40,2018,4,0,57
2,35,1964,5,0,10
1,65,2003,3,1,70
1,15,1983,4,0,9
1,25,2014,2,0,33
3,75,2001,8,1,95
4,15,2000,5,0,17
4,20,2003,2,0,24
3,20,2006,4,0,25
3,20,2006,4,0,24
2,25,2020,3,0,36
4,60,1981,2,0,59
4,20,2004,1,0,22
4,55,2019,1,0,85
4,20,1981,2,1,20
2,55,1984,0,0,20
2,60,1981,2,1,63
1,20,1981,2,1,9.5
1,25,1981,2,1,23
1,15,2004,1,0,23
1,25,1981,2,1,25
4,35,1979,3,0,27
2,45,2014,8,0,61
1,55,2014,8,1,80
4,60,2010,4,0,76
3,50,1997,6,0,57
3,25,2003,6,0,29
3,100,2014,7,0,120
3,35,2003,6,0,45
3,20,2003,6,0,24
1,45,2003,6,1,56
4,25,2016,9,0,31
4,25,2011,9,0,24
3,20,2003,8,0,20
4,70,2000,8,0,79
4,20,2003,10,0,24
4,60,2012,9,0,65
4,60,2016,2,0,79
4,30,1984,2,0,24
4,20,2002,3,0,25
3,35,2012,9,0,37
3,40,1995,3,0,38
3,30,1979,2,0,22
3,25,1979,1,1,19
3,55,2012,9,0,58
3,20,2003,10,1,22
3,20,2003,10,1,23
2,50,2000,8,0,56
2,15,1985,5,0,9
2,60,1982,8,0,17
2,50,2001,6,1,65
2,55,2015,4,0,62
2,65,2000.5101766642038,6,0,56
1,65,2004,10,1,62
1,20,2010,11,0,27
1,25,2015,4,0,30
1,55,1995,3,0,59
1,15,1997,8,0,17
1,25,1984,2,0,20
1,20,2004,4,0,23
4,55,1987,1,1,48
4,25,1987,1,0,20
2,20,1987,1,0,15
4,55,1979,6,0,43
4,20,2000,4,0,24
3,25,1999,4,0,30
3,20,2004,5,0,23
2,20,2004,5,0,18
4,25,2009,3,1,29
4,20,2009,3,0,25
3,20,2009,3,0,23
2,20,2009,3,1,24
4,55,2012,6,0,73
4,45,1972,5,0,30
4,70,1995,7,1,87
4,20,2016,7,0,34
4,40,2009,7,0,37
3,35,1972,5,0,24
2,45,1972,5,1,37
2,40,2009,7,1,51
1,35,1972,5,0,20
4,55,2015,7,1,170
4,75,2002,8,0,86
3,40,2015,7,0,68
3,80,2002,8,1,98
3,85,2002,8,0,98
2,60,2015,7,0,92
2,65,2015,7,1,130
2,65,2015,7,0,98
1,75,2015,7,1,140
1,75,2015,7,0,110
1,60,2015,7,0,92
1,70,2015,7,0,95
1,30,1984,5,0,23
1,70,2015,7,0,94
3,60,1973,5,0,30
2,60,1973,5,0,37
4,60,1999,5,0,60
4,55,2011,4,0,70
3,55,2011,4,0,73
2,50,2011,4,0,64
1,20,2005,3,0,23
4,30,2000.5101766642038,5,0,29
1,40,1969,7,1,47
1,85,2009,6,0,120
4,65,2020,6,0,88
3,65,2020,6,0,88
2,35,2001,8,0,37
2,60,1970,8,1,42
2,50,1970,8,1,25
4,20,1999,3,0,20
4,25,1999,3,0,20
4,20,2003,3,0,21
3,25,2019,7,0,30
3,25,2019,7,0,25
3,20,2006,2,0,21
3,25,1999,3,0,22
2,25,2019,7,0,27
2,15,1995,3,0,8
2,20,2003,8,0,19
2,65,1997,8,0,50
2,20,1999,3,0,21
1,20,1999,3,1,20
1,20,2003,8,0,21
4,15,2002,8,0,22
4,20,2002,8,1,20
4,20,2002,8,1,20
4,15,2002,8,0,19
3,60,1998,9,0,49
1,20,2002,8,1,20
1,25,1985,10,1,17
3,55,2013,4,0,53
3,40,1983,3,1,36
3,25,2012,3,0,25
2,55,2013,3,1,50
2,70,2012,4,0,65
1,25,2012,3,0,24
4,20,2008,4,0,24
4,20,2008,4,0,22
4,15,1992,3,0,9.7
3,20,1992,3,0,14
3,70,2006,4,0,64
3,40,2020,7,0,46
2,55,2004,8,1,60
2,25,2020,7,0,33
2,55,2004,8,0,46
1,25,2020,3,0,30
1,75,1996,4,0,59
1,25,2020,3,0,32
1,25,2020,3,0,29
2,50,1997,4,1,77
4,100,1990,4,1,140
2,100,1990,4,0,93
3,20,1999,5,0,19
2,90,2018,6,0,130
1,80,1997,5,1,84
4,40,2015,12,1,34
3,25,2013,6,0,24
3,25,2015,12,0,28
2,15,1994,6,0,13
1,20,2005,6,0,20
4,20,2000.5101766642038,7,0,24
4,25,2021,8,0,33
4,15,1999,10,0,14
4,20,2007,4,0,21
3,25,2016,9,0,31
3,15,1992,8,1,12
3,20,2002,4,0,19
3,20,2002,4,0,21
3,15,1995,6,1,14
3,25,2011,10,0,24
1,25,2011,7,0,26
1,15,1992,8,1,14
4,40,2021,9,0,46
3,25,2021,9,0,30
3,25,2021,9,0,28
3,25,2021,9,0,28
4,35,1992,5,1,40
4,20,1992,5,0,18
4,20,1992,5,0,19
4,15,1992,5,0,19
4,15,1992,5,0,19
4,15,1992,5,1,19
4,15,1992,5,1,19
1,65,1997,8,1,68
4,70,2001,4,0,92
3,75,2001,4,0,92
3,50,2001,4,0,78
2,50,2001,4,0,62
3,25,1981,7,0,23
3,20,1982,9,0,5.5
2,15,1979,5,0,13
1,25,1982,9,0,23
4,45,2006,4,0,60
4,45,2006,4,0,61
4,70,2006,4,0,86
4,85,2006,4,0,94
3,50,2006,4,1,66
2,20,2006,4,0,36
2,20,2006,4,0,39
2,85,2006,4,0,100
2,45,2006,4,0,62
1,20,2006,4,1,30
1,20,2006,4,1,33
1,20,2006,4,0,34
4,85,1980,6,1,110
4,30,1980,6,0,22
3,20,1980,6,0,5.5
3,50,1983,4,1,53
3,30,1980,6,0,19
3,35,1980,6,0,24
2,65,1980,8,0,70
2,10,1981,5,0,9.7
2,35,1980,6,0,21
2,30,1979,6,0,24
4,40,2006,7,0,57
4,20,1983,3,0,17
4,60,2006,7,0,80
4,35,1996,8,0,36
4,20,1985,6,0,14
4,45,1983,2,1,54
4,20,2003,5,1,29
4,15,1998,2,0,24
4,75,1999,5,1,80
4,15,1985,6,0,13
3,45,1983,2,0,36
3,20,2003,5,0,25
3,40,1983,2,1,47
2,20,1983,3,1,21
2,45,1983,2,1,47
1,45,2006,7,0,55
1,20,2003,5,0,26
1,60,2006,7,0,77
1,10,1983,3,0,13
1,20,1983,3,0,16
1,50,1996,8,1,64
4,25,2015,7,0,36
4,85,2017,7,1,120
4,45,2017,7,0,69
4,30,2003,5,1,32
4,45,1981,3,0,32
4,20,2004,6,0,25
4,25,2015,8,0,29
4,40,2017,7,0,60
4,20,2005,4,1,29
4,60,2017,7,0,83
4,25,2001,4,1,26
4,30,1978,8,1,35
4,60,1981,3,1,57
4,20,2003,1,0,31
3,55,2017,7,0,80
3,15,1981,5,0,11
3,25,2015,7,1,34
3,25,1996,3,0,21
3,45,1970,3,1,39
3,25,2015,3,0,29
3,40,2005,5,0,54
3,20,2004,7,0,24
